5034,-3.498799,0.745117,0.150273,0.685183,-4.9222150000000005,-0.30798400000000004,0.484429,0.892914,-2.149801,-0.417468,A
4883,-0.215336,0.776522,0.5023569999999999,-1.289141,-0.721442,0.813187,-2.9131080000000003,-0.869442,-0.497183,-1.083141,A
811,-0.486901,-0.259834,-3.210528,0.221798,0.351096,1.020811,0.597681,-0.522353,0.219991,0.699765,E
351,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.224934,0.295677,-1.098175,-0.996086,-0.225514,A
5615,-0.277055,0.038511,0.42056,3.987152,0.17234000000000002,1.726734,0.257927,1.610643,2.028517,1.574183,X
2933,-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,0.14879,0.295677,1.044936,0.562987,0.09303,E
607,0.15498,-0.189174,0.246296,-1.223587,0.08296100000000001,0.8962370000000001,0.106925,1.306287,0.126447,0.889766,A
3259,0.105604,-0.09496,0.324537,0.557118,0.17234000000000002,0.813187,0.446679,-0.278165,0.344717,0.597381,A
2470,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.371178,-0.275467,0.937165,0.09831,E
5380,0.043885,0.007106,1.348781,-1.249397,-0.185173,0.356414,0.295677,1.256196,-0.091823,0.274954,E
5990,-0.00549,-0.071406,0.352988,-0.20667600000000005,0.261718,-1.429155,0.484429,0.16681600000000002,0.438262,-1.406532,H
3249,0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,0.480988,-1.365341,-0.292106,0.62535,1.539634,I
5429,1.7720240000000005,0.014957,0.335206,-0.08619,-2.687761,-0.10036,0.295677,0.08667000000000001,-0.123005,-0.13281099999999998,A
4567,0.117948,-0.29909,0.4739060000000001,-0.204438,0.08296100000000001,-0.14188399999999998,0.333428,-0.330917,-0.091823,-0.190229,A
639,0.47592,-0.28338800000000003,0.107596,0.080127,0.976743,-1.055431,-0.4970810000000001,0.120394,1.872609,-0.57744,I
1351,-0.116585,0.423218,0.086258,1.919136,0.261718,0.06573999999999999,0.55993,0.6803739999999999,0.438262,-0.117838,G
5746,0.587014,0.399665,0.064919,0.116828,-1.615223,0.979286,0.182426,-0.910351,-1.027268,0.905703,A
2289,-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.972381,0.333428,0.058207,0.62535,-0.929016,A
3424,0.229043,-0.22843,0.324537,-0.8691409999999999,0.261718,-0.598658,0.257927,0.29486100000000004,-0.060642,-0.5610930000000001,F
1018,0.216699,-2.08916,0.424116,-0.457525,0.08296100000000001,1.0623360000000002,0.824183,0.224441,-0.029461,0.6009369999999999,A
99,-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,1.519109,1.352689,-0.082419,1.872609,0.678138,X
4393,-0.079554,0.313302,0.139604,0.295528,0.261718,1.602159,0.031425,0.033937,0.001721,1.571206,A
4529,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.05883500000000001,0.144676,-0.792324,-0.185368,0.006354,E
3173,-0.079554,0.179832,0.310311,1.1799879999999998,-1.257711,2.225032,0.182426,-1.316734,-1.214356,2.057787,E
5686,0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.266459,0.106925,1.195794,0.064084,-0.177596,F
5289,0.019197,-0.087108,0.292529,0.240776,0.17234000000000002,0.356414,0.55993,-0.049316000000000006,0.126447,0.128255,A
490,-0.351118,0.014957,0.214288,0.736624,0.17234000000000002,-0.391033,0.106925,1.089417,0.500624,-0.312336,E
4748,0.907954,1.467426,0.37077,-1.242027,0.708609,-1.470679,-0.648083,0.388366,1.093072,-0.90147,I
2556,0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.349509,-2.573354,-0.34617800000000004,0.31353600000000004,-2.05693,A
3964,0.09326,-0.102811,0.01513,-1.203774,0.08296100000000001,-1.013906,0.182426,-1.544671,0.001721,-0.905219,A
5226,-0.672058,0.06991499999999999,0.395665,1.103662,0.261718,0.979286,0.106925,0.728543,1.155435,0.979914,E
1161,0.142636,0.06991499999999999,0.399221,0.5680390000000001,-1.168333,-0.10036,0.106925,0.4265560000000001,0.438262,-0.030644,A
3094,0.426544,0.588093,0.160942,-0.889699,0.261718,2.266557,0.144676,-1.372398,-0.684271,2.09599,F
1572,-0.314087,0.360409,0.395665,0.599727,-1.347089,-1.096956,-0.34608,1.4998200000000002,1.46725,-0.707129,D
5410,-0.289399,-0.424709,0.107596,0.666147,0.17234000000000002,0.273364,0.295677,0.5267970000000001,0.718895,0.212352,E
755,0.043885,0.06991499999999999,0.285416,0.372779,0.261718,-0.8062819999999999,0.333428,0.924949,0.999528,-0.795614,H
1447,-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-2.799474,0.144676,1.512867,-1.401445,-2.503416,A
1931,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,1.186911,0.257927,-0.213318,0.064084,1.0289780000000002,A
4431,-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,-0.14188399999999998,-0.006326,0.37062,-0.123005,-0.004556,F
3149,0.241386,-0.126364,0.417003,0.096091,0.17234000000000002,0.314889,0.446679,0.967566,0.937165,0.169207,A
961,0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.05883500000000001,0.144676,0.296666,-0.091823,-0.003025,A
2563,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.05883500000000001,0.220177,0.289464,-0.43482,-0.050233,A
4832,-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.647088,0.446679,0.030889,0.032902,0.448512,A
413,0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.605563,1.050686,-1.1030870000000002,-1.557353,0.079203,A
1532,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,-0.14188399999999998,0.257927,0.8807209999999999,0.18881,-0.12423900000000003,F
4719,-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,2.058932,-0.270579,1.279902,2.215605,2.266064,X
714,0.352481,-0.259834,0.463236,-1.127687,-1.078955,0.190314,-0.270579,0.423604,-0.154186,0.476118,F
3675,-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,1.020811,0.069175,0.8541030000000001,0.968347,1.013355,X
4661,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.930856,0.144676,-0.037705,0.219991,-0.803944,G
3323,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.224934,0.52218,-0.98708,0.032902,-0.363799,F
821,4.96908,-0.3854530000000001,0.14315999999999998,-2.600732,0.976743,-2.010502,-1.440842,-1.395192,0.219991,-1.025505,I
856,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.10036,-1.176589,0.924911,1.498432,0.782343,I
438,-0.363462,-0.189174,0.641057,0.681245,0.17234000000000002,0.605563,0.220177,0.126471,-0.559546,0.5388649999999999,C
3208,-0.128929,0.211237,0.075589,0.526356,0.261718,1.186911,0.333428,-0.398405,-0.715453,1.002686,A
4521,-0.338774,-0.291239,0.520139,1.054429,0.261718,0.605563,0.144676,1.416606,1.24898,0.591811,E
602,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.557133,-1.365341,0.572229,0.781258,0.4451850000000001,I
4297,0.13029200000000002,-0.024299,0.246296,0.121006,0.08296100000000001,-0.432558,-0.42158,-0.55998,-0.902542,-0.042795,A
571,-0.128929,0.572391,-0.031104000000000007,0.319399,0.261718,1.311485,0.182426,-0.315385,0.282354,1.204417,G
2972,-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.764757,0.144676,0.036772000000000006,0.032902,-0.6568470000000001,G
5361,0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.598658,-0.157328,0.113715,-0.029461,-0.34181,F
2106,0.25373,-0.338346,0.352988,-1.154243,0.17234000000000002,-0.557133,0.257927,0.464299,-0.123005,-0.5194310000000001,F
2242,0.15498,-0.236281,0.01513,0.558909,0.17234000000000002,-0.972381,0.220177,0.70773,-2.77343,-0.8679450000000001,A
790,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.557133,-0.044076,0.566968,-0.341275,-0.361485,F
3539,-0.32643,-0.6523939999999999,0.384996,-1.694222,-0.185173,-0.6401819999999999,-0.195078,-1.092176,0.032902,-0.369127,E
2708,-3.498799,0.391814,0.3743260000000001,-5.440122,0.261718,0.314889,0.6354310000000001,-0.7283310000000001,-0.247731,0.050054,A
306,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.266459,0.446679,-0.344081,0.31353600000000004,-0.362172,G
5952,0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.972381,0.220177,-0.300222,0.438262,-0.87308,G
5633,0.080916,-0.244132,0.45968,0.426726,0.261718,-0.349509,0.182426,-0.247178,-0.341275,-0.297255,A
3009,0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.854712,0.333428,0.14738099999999998,-0.091823,0.698909,A
3150,0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-1.678304,-3.10186,-1.70976,0.500624,-2.617723,A
1438,0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,0.314889,0.371178,1.748492,0.781258,0.191364,A
5055,0.389513,0.376111,0.018686,-0.690978,0.08296100000000001,-0.432558,0.52218,-0.06011100000000001,0.31353600000000004,-0.536694,A
37,-0.289399,0.093469,0.402778,-0.087353,-1.436467,-1.553729,0.484429,-2.464651,-2.523978,-1.514196,E
2916,0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.01731,-0.912336,0.07684500000000001,1.155435,0.6847439999999999,I
667,-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,0.564038,0.144676,-1.540186,-0.091823,0.55115,E
485,0.229043,0.124874,0.182281,0.686496,0.261718,2.100457,0.144676,-1.107844,-0.684271,1.945301,A
3200,-0.116585,0.28189699999999995,0.17516800000000002,-0.15249,0.261718,-0.05883500000000001,0.220177,-0.23153,0.905984,-0.063928,E
5515,-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.439463,-3.5926150000000003,-0.241723,0.40708,-1.021949,X
411,-0.030178,0.022808,0.157386,-0.771451,0.261718,1.43606,0.52218,-1.33582,-0.466001,1.103588,H
4495,-0.215336,-0.20487600000000006,0.456124,-0.099826,0.17234000000000002,-0.681707,-2.422353,0.331148,0.500624,-2.366289,E
777,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.30798400000000004,0.106925,0.151478,1.03071,-0.216449,E
4658,0.056229,0.187683,-0.031104000000000007,-0.958476,0.261718,-0.05883500000000001,0.52218,-0.64168,-0.590727,-0.216642,F
4472,-0.289399,0.8314799999999999,0.157386,0.987562,0.529852,0.564038,-1.138838,-0.340586,0.531806,1.406196,Y
760,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.103861,0.899684,0.500781,0.001721,0.5829989999999999,A
4147,0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.266459,0.182426,0.847462,-0.247731,-0.227323,F
1662,-0.425181,-0.220579,0.306755,0.496637,0.261718,0.06573999999999999,-0.081827,0.151556,0.999528,0.26218800000000003,E
5238,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-0.723232,-0.534832,-1.009097,0.4694430000000001,-0.242368,D
554,0.488263,-0.259834,0.050694,-0.755517,0.976743,0.854712,-0.987837,-1.778491,-0.746634,1.625213,I
4002,0.019197,-0.016447999999999997,0.324537,-0.20781,0.261718,-0.6401819999999999,0.55993,-0.480241,0.781258,-0.7425350000000001,H
5066,-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.30458,-1.28984,0.986108,0.905984,-0.334517,Y
