Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,Class
0,-0.16547923573109763,-3.530987235731098,-0.4860792357310977,-1.6411392357310974,-0.17166923573109763,-0.4746452357310976,-0.49974223573109766,0.20172076426890234,-0.36254323573109765,A
1,-0.11824290195003281,-0.4867549019500328,-0.2504579019500328,0.02099709804996719,-0.044739901950032857,-0.17081890195003285,-0.04321690195003286,0.12480009804996717,-0.22470690195003282,A
2,-0.09079278583881094,0.30033221416118905,-0.19365178583881093,0.644209214161189,-0.46512778583881087,-0.5090657858388109,0.14625621416118906,0.11965521416118907,-0.3375017858388109,F
3,0.8556530534124667,0.0722480534124666,-0.11917094658753342,0.7585760534124667,-0.34458394658753344,1.6072430534124666,0.6413360534124666,-1.1301399465875333,0.5199870534124666,I
4,-0.3491437381149438,0.23801526188505615,0.12458026188505614,0.6373052618850562,2.011531261885056,2.168204261885056,1.847134261885056,0.7012812618850561,1.461951261885056,K
5,0.21643839158502182,0.31151839158502176,-0.011080608414978196,-0.5684516084149781,0.8084333915850218,-0.5851366084149782,-1.5512156084149782,0.9364553915850219,0.33778839158502183,F
6,0.3768843905060935,0.6184153905060935,0.4029143905060935,0.7057783905060935,-0.4317576094939065,0.6777163905060934,0.7131333905060935,0.21342239050609352,-0.1518936094939065,H
7,0.2821828101704985,0.41971481017049844,-0.2718161898295015,0.14064781017049852,2.7237378101704985,-0.7045501898295015,-0.8431051898295014,0.2507858101704985,2.373988810170499,F
8,-0.7327792537346955,-0.2903972537346955,-0.7436492537346955,-1.1949672537346956,-0.6963592537346955,-2.6730942537346953,-2.480756253734696,-0.03229525373469555,-0.8413992537346955,A
9,-0.0711203542443201,0.27166464575567995,-0.2211743542443201,-0.1693673542443201,0.004603645755679911,0.08614864575567988,0.03600264575567991,-0.0712363542443201,0.1031326457556799,A
10,0.04365935806483189,0.26029635806483187,0.19530835806483188,-0.3940466419351681,-0.5573586419351682,0.21976535806483188,1.174774358064832,0.4464533580648319,-0.6143616419351682,G
11,-0.021557655184211433,0.5955023448157886,-0.17601665518421147,0.9409993448157886,0.42226034481578856,1.3251693448157884,0.2564223448157885,-1.1824686551842114,1.3932453448157884,L
12,-0.6602636122391528,0.26433938776084726,-0.6239386122391528,1.3608723877608473,0.9192903877608474,1.4075563877608472,0.6612553877608474,-1.4479836122391527,1.8046013877608473,K
13,0.19402080143323144,-0.18346919856676852,-0.16352219856676853,0.06160080143323145,-0.5068831985667686,0.7689928014332315,0.5282418014332315,0.16849780143323145,-0.3305991985667685,A
14,0.418973913136888,0.5812109131368879,-0.16743208686311206,0.4913539131368879,1.434067913136888,-0.021412086863112023,-0.309604086863112,1.075114913136888,0.9780549131368879,A
15,0.013241056543303917,0.030719056543303917,-0.1099009434566961,0.534441056543304,-0.006428943456696083,-0.964366943456696,-0.7681969434566961,0.4537850565433039,-0.16240594345669607,A
16,0.12027944961534216,0.09067744961534215,-0.28668355038465787,-0.6113985503846577,-0.13506055038465786,0.21647244961534212,0.35572344961534214,0.18547644961534215,-0.12218355038465785,A
17,-0.02174127773050906,0.22816272226949091,-0.05961127773050905,0.6007137222694909,0.3940317222694909,0.8397137222694909,1.007595722269491,0.7825257222694909,0.03670672226949094,A
18,0.0007748242436809993,0.690016824243681,0.466602824243681,1.4031998242436807,1.195396824243681,1.371545824243681,0.09256982424368099,0.398536824243681,1.119860824243681,K
19,-0.6784251964824726,0.16876480351752743,-0.4896131964824726,0.4651868035175275,-0.4018431964824726,2.4443578035175273,0.9004598035175275,-1.1118911964824725,0.27207880351752745,K
20,0.09911882636332275,-1.9069791736366775,0.27218482636332275,0.09922082636332274,-0.2505291736366772,0.9839738263633226,1.8198248263633228,0.33425382636332274,-0.11120917363667726,E
21,-0.4002148515677221,-0.15888985156772212,0.16868114843227788,-1.768169851567722,-1.0595938515677221,-2.195034851567722,-2.420888851567722,-0.2369858515677221,-0.9785878515677221,A
22,0.29357312107261374,-0.2977678789273862,0.4471831210726139,-2.043689878927386,-1.6518898789273861,-0.49115287892738624,-1.126008878927386,0.25414512107261383,-1.6694968789273863,F
23,0.21686892646644843,-0.15164307353355158,0.0846539264664484,0.3561089264664484,0.3734219264664484,0.2266559264664484,0.001905926466448403,0.3844119264664484,0.23091992646644838,A
24,-0.204904832040691,-0.06421283204069095,-0.20918883204069094,-0.22342883204069097,0.5857281679593092,0.314841167959309,0.660416167959309,0.02291916795930904,0.43028016795930907,A
25,0.006877063258416499,0.09317006325841651,-0.5548849367415835,-0.8447519367415836,-0.07786893674158347,-0.3081389367415835,-0.6369899367415836,-0.1914599367415835,0.049966063258416515,F
26,0.3551752109482547,0.6910542109482547,0.35315921094825475,0.26998621094825476,-1.047158789051745,1.1425672109482548,0.9147242109482547,0.36812121094825473,-0.8414807890517453,H
27,0.2091747924110085,0.20740379241100848,0.44156079241100854,0.7172437924110086,0.44314779241100843,0.09879779241100849,0.6325147924110085,0.7259397924110085,0.2008547924110085,F
28,0.21922347635472927,0.5768914763547293,0.3755414763547293,1.5848154763547293,1.8032704763547294,0.8468464763547293,0.6832554763547293,1.1687414763547292,1.4261864763547294,E
29,-0.08771670807220083,0.6130222919277991,-0.3094777080722008,1.1727522919277993,-1.1926617080722008,0.6854002919277992,0.9644182919277992,-4.243254708072201,-1.611315708072201,L
30,-0.2024531331736363,-0.24187813317363632,0.3260528668263637,-0.5794381331736363,-0.9695701331736363,0.3790118668263637,0.10207086682636371,-0.25266413317363634,-0.7911811331736364,G
31,0.43761166116995637,0.5124066611699564,0.07666566116995632,-0.039532338830043645,-0.5034553388300436,0.6578876611699565,0.5945186611699564,0.7532806611699563,-0.5144673388300436,A
32,0.22115095601824789,0.0545239560182479,-1.837919043981752,-0.42582604398175217,-0.10489404398175209,0.2673249560182479,0.9363059560182478,0.2609409560182479,-0.07031704398175209,A
33,0.4075001564595424,0.34965515645954237,0.05436215645954237,-0.9113718435404576,-0.7445478435404576,-1.0177048435404574,-1.7360168435404577,0.4857601564595424,-0.6677178435404576,A
34,-0.010257256437830084,-0.3574142564378301,-0.03469225643783008,2.7495937435621696,1.6018857435621698,0.08464874356216992,1.45806074356217,0.17837874356216993,1.45147174356217,A
35,-0.460597521639055,0.17717947836094505,-0.6352075216390549,-0.012802521639054959,-0.980837521639055,0.648378478360945,0.659868478360945,-0.41493352163905495,-0.7179295216390549,E
36,0.44707520269764445,0.5348532026976445,1.0821832026976446,0.4852732026976444,0.4846312026976444,0.4724802026976444,0.9792682026976445,0.6843672026976444,0.5160462026976445,A
